IntID#,REF,Journal,Group,Class,Order,Genus,species,Light,Light2,Temp,Salinity,Nutrient,Container,Treat1,Treat2,Media,Data,sumSAFA,sumMUFA,sumPUFA,c18.2w6,c18.3w6,c18.3w3,c18.4w3,c18.5w3,c20.4w6,c20.5w3,c22.6w3
960,Bi2014,Jphyc,Cryptophyta,Cryptophyceae,Pyrenomonadales,Rhodomonas,sp,100,16,18,18,Limited,1L-Flask,N:P.24,GrRt.0.4,mod-Provasoli,ug.mgC-1,47,29,165,7,2,53,56,0,1,27,18
961,Bi2014,Jphyc,Cryptophyta,Cryptophyceae,Pyrenomonadales,Rhodomonas,sp,100,16,18,18,Limited,1L-Flask,N:P.24,GrRt.0.6,mod-Provasoli,ug.mgC-1,31,29,142,6,1,40,55,0,0,23,14
962,Bi2014,Jphyc,Cryptophyta,Cryptophyceae,Pyrenomonadales,Rhodomonas,sp,100,16,18,18,Limited,1L-Flask,N:P.24,GrRt.0.8,mod-Provasoli,ug.mgC-1,63,36,148,10,1,46,45,0,1,28,14
963,Bi2014,Jphyc,Cryptophyta,Cryptophyceae,Pyrenomonadales,Rhodomonas,sp,100,16,18,18,Limited,1L-Flask,N:P.35,GrRt.0.2,mod-Provasoli,ug.mgC-1,79,38,162,3,3,57,32,0,2,20,15
964,Bi2014,Jphyc,Cryptophyta,Cryptophyceae,Pyrenomonadales,Rhodomonas,sp,100,16,18,18,Limited,1L-Flask,N:P.35,GrRt.0.4,mod-Provasoli,ug.mgC-1,62,28,161,16,1,57,37,0,2,27,17
965,Bi2014,Jphyc,Cryptophyta,Cryptophyceae,Pyrenomonadales,Rhodomonas,sp,100,16,18,18,Limited,1L-Flask,N:P.35,GrRt.0.6,mod-Provasoli,ug.mgC-1,62,26,129,6,1,35,41,0,1,20,13
966,Bi2014,Jphyc,Cryptophyta,Cryptophyceae,Pyrenomonadales,Rhodomonas,sp,100,16,18,18,Limited,1L-Flask,N:P.35,GrRt.0.8,mod-Provasoli,ug.mgC-1,66,35,160,7,1,45,58,0,1,26,17
967,Bi2014,Jphyc,Cryptophyta,Cryptophyceae,Pyrenomonadales,Rhodomonas,sp,100,16,18,18,Limited,1L-Flask,N:P.63,GrRt.0.2,mod-Provasoli,ug.mgC-1,53,31,142,15,3,55,40,0,1,12,15
968,Bi2014,Jphyc,Cryptophyta,Cryptophyceae,Pyrenomonadales,Rhodomonas,sp,100,16,18,18,Limited,1L-Flask,N:P.63,GrRt.0.4,mod-Provasoli,ug.mgC-1,46,28,162,7,2,46,48,0,1,23,14
969,Bi2014,Jphyc,Cryptophyta,Cryptophyceae,Pyrenomonadales,Rhodomonas,sp,100,16,18,18,Limited,1L-Flask,N:P.63,GrRt.0.6,mod-Provasoli,ug.mgC-1,42,29,148,6,2,41,58,0,0,23,15
970,Bi2014,Jphyc,Cryptophyta,Cryptophyceae,Pyrenomonadales,Rhodomonas,sp,100,16,18,18,Limited,1L-Flask,N:P.63,GrRt.0.8,mod-Provasoli,ug.mgC-1,64,32,166,11,1,50,57,0,1,26,17
971,Bi2014,Jphyc,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysis,galbana,100,16,18,18,Limited,1L-Flask,N:P.10,GrRt.0.2,mod-Provasoli,ug.mgC-1,199,128,99,29,1,16,21,0,0,1,24
972,Bi2014,Jphyc,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysis,galbana,100,16,18,18,Limited,1L-Flask,N:P.10,GrRt.0.4,mod-Provasoli,ug.mgC-1,113,66,101,22,1,25,19,0,0,1,26
973,Bi2014,Jphyc,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysis,galbana,100,16,18,18,Limited,1L-Flask,N:P.10,GrRt.0.6,mod-Provasoli,ug.mgC-1,95,51,99,15,1,32,18,0,0,2,26
974,Bi2014,Jphyc,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysis,galbana,100,16,18,18,Limited,1L-Flask,N:P.10,GrRt.0.8,mod-Provasoli,ug.mgC-1,121,47,77,12,1,14,17,0,0,2,24
975,Bi2014,Jphyc,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysis,galbana,100,16,18,18,Limited,1L-Flask,N:P.14,GrRt.0.2,mod-Provasoli,ug.mgC-1,102,61,73,14,0,13,24,0,0,1,16
976,Bi2014,Jphyc,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysis,galbana,100,16,18,18,Limited,1L-Flask,N:P.14,GrRt.0.4,mod-Provasoli,ug.mgC-1,101,60,89,14,1,19,26,0,0,1,21
977,Bi2014,Jphyc,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysis,galbana,100,16,18,18,Limited,1L-Flask,N:P.14,GrRt.0.6,mod-Provasoli,ug.mgC-1,107,44,82,12,1,17,22,0,0,2,22
978,Bi2014,Jphyc,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysis,galbana,100,16,18,18,Limited,1L-Flask,N:P.14,GrRt.0.8,mod-Provasoli,ug.mgC-1,111,66,83,13,1,16,18,0,0,2,26
979,Bi2014,Jphyc,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysis,galbana,100,16,18,18,Limited,1L-Flask,N:P.24,GrRt.0.2,mod-Provasoli,ug.mgC-1,142,88,91,20,1,18,24,0,0,1,22
980,Bi2014,Jphyc,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysis,galbana,100,16,18,18,Limited,1L-Flask,N:P.24,GrRt.0.4,mod-Provasoli,ug.mgC-1,84,43,90,14,1,26,18,0,0,1,24
981,Bi2014,Jphyc,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysis,galbana,100,16,18,18,Limited,1L-Flask,N:P.24,GrRt.0.6,mod-Provasoli,ug.mgC-1,96,50,97,14,1,26,22,0,0,2,26
982,Bi2014,Jphyc,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysis,galbana,100,16,18,18,Limited,1L-Flask,N:P.24,GrRt.0.8,mod-Provasoli,ug.mgC-1,135,51,98,16,1,19,23,0,0,3,28
983,Bi2014,Jphyc,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysis,galbana,100,16,18,18,Limited,1L-Flask,N:P.35,GrRt.0.2,mod-Provasoli,ug.mgC-1,95,52,80,11,1,13,29,0,0,1,19
984,Bi2014,Jphyc,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysis,galbana,100,16,18,18,Limited,1L-Flask,N:P.35,GrRt.0.4,mod-Provasoli,ug.mgC-1,96,53,85,12,1,16,30,0,0,1,19
985,Bi2014,Jphyc,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysis,galbana,100,16,18,18,Limited,1L-Flask,N:P.35,GrRt.0.6,mod-Provasoli,ug.mgC-1,81,55,85,13,1,13,24,0,0,2,24
986,Bi2014,Jphyc,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysis,galbana,100,16,18,18,Limited,1L-Flask,N:P.35,GrRt.0.8,mod-Provasoli,ug.mgC-1,108,38,62,11,1,11,14,0,0,2,16
987,Bi2014,Jphyc,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysis,galbana,100,16,18,18,Limited,1L-Flask,N:P.63,GrRt.0.2,mod-Provasoli,ug.mgC-1,122,72,87,17,1,19,21,0,0,1,22
988,Bi2014,Jphyc,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysis,galbana,100,16,18,18,Limited,1L-Flask,N:P.63,GrRt.0.4,mod-Provasoli,ug.mgC-1,99,52,95,16,1,23,21,0,0,1,27
989,Bi2014,Jphyc,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysis,galbana,100,16,18,18,Limited,1L-Flask,N:P.63,GrRt.0.6,mod-Provasoli,ug.mgC-1,94,50,95,14,1,27,20,0,0,2,26
990,Bi2014,Jphyc,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysis,galbana,100,16,18,18,Limited,1L-Flask,N:P.63,GrRt.0.8,mod-Provasoli,ug.mgC-1,130,49,91,15,1,16,22,0,0,3,24
991,Bi2014,Jphyc,Ochrophyta,Bacillariophyceae,Naviculales,Phaeodactylum,tricornutum,100,16,18,18,Limited,1L-Flask,N:P.10,GrRt.0.2,mod-Provasoli,ug.mgC-1,96,121,114,7,2,1,4,0,2,71,9
992,Bi2014,Jphyc,Ochrophyta,Bacillariophyceae,Naviculales,Phaeodactylum,tricornutum,100,16,18,18,Limited,1L-Flask,N:P.10,GrRt.0.4,mod-Provasoli,ug.mgC-1,77,91,136,7,3,1,5,0,1,81,7
993,Bi2014,Jphyc,Ochrophyta,Bacillariophyceae,Naviculales,Phaeodactylum,tricornutum,100,16,18,18,Limited,1L-Flask,N:P.10,GrRt.0.6,mod-Provasoli,ug.mgC-1,56,60,160,5,2,0,3,0,2,95,6
994,Bi2014,Jphyc,Ochrophyta,Bacillariophyceae,Naviculales,Phaeodactylum,tricornutum,100,16,18,18,Limited,1L-Flask,N:P.10,GrRt.0.8,mod-Provasoli,ug.mgC-1,55,45,162,4,2,3,2,0,1,92,6
995,Bi2014,Jphyc,Ochrophyta,Bacillariophyceae,Naviculales,Phaeodactylum,tricornutum,100,16,18,18,Limited,1L-Flask,N:P.14,GrRt.0.2,mod-Provasoli,ug.mgC-1,56,72,105,5,1,3,2,0,1,64,5
996,Bi2014,Jphyc,Ochrophyta,Bacillariophyceae,Naviculales,Phaeodactylum,tricornutum,100,16,18,18,Limited,1L-Flask,N:P.14,GrRt.0.4,mod-Provasoli,ug.mgC-1,63,59,133,4,1,2,2,0,2,79,5
997,Bi2014,Jphyc,Ochrophyta,Bacillariophyceae,Naviculales,Phaeodactylum,tricornutum,100,16,18,18,Limited,1L-Flask,N:P.14,GrRt.0.6,mod-Provasoli,ug.mgC-1,40,38,115,4,2,1,2,0,1,62,4
998,Bi2014,Jphyc,Ochrophyta,Bacillariophyceae,Naviculales,Phaeodactylum,tricornutum,100,16,18,18,Limited,1L-Flask,N:P.14,GrRt.0.8,mod-Provasoli,ug.mgC-1,43,52,133,6,1,4,2,0,1,75,5
999,Bi2014,Jphyc,Ochrophyta,Bacillariophyceae,Naviculales,Phaeodactylum,tricornutum,100,16,18,18,Limited,1L-Flask,N:P.24,GrRt.0.2,mod-Provasoli,ug.mgC-1,67,78,121,6,3,1,4,0,2,73,7
1000,Bi2014,Jphyc,Ochrophyta,Bacillariophyceae,Naviculales,Phaeodactylum,tricornutum,100,16,18,18,Limited,1L-Flask,N:P.24,GrRt.0.4,mod-Provasoli,ug.mgC-1,50,49,165,5,3,1,3,0,2,98,6
1001,Bi2014,Jphyc,Ochrophyta,Bacillariophyceae,Naviculales,Phaeodactylum,tricornutum,100,16,18,18,Limited,1L-Flask,N:P.24,GrRt.0.6,mod-Provasoli,ug.mgC-1,48,44,165,4,3,1,4,0,2,98,7
1002,Bi2014,Jphyc,Ochrophyta,Bacillariophyceae,Naviculales,Phaeodactylum,tricornutum,100,16,18,18,Limited,1L-Flask,N:P.24,GrRt.0.8,mod-Provasoli,ug.mgC-1,57,45,126,3,1,2,2,0,1,78,4
1003,Bi2014,Jphyc,Ochrophyta,Bacillariophyceae,Naviculales,Phaeodactylum,tricornutum,100,16,18,18,Limited,1L-Flask,N:P.35,GrRt.0.2,mod-Provasoli,ug.mgC-1,75,75,142,6,1,2,2,0,1,81,5
1004,Bi2014,Jphyc,Ochrophyta,Bacillariophyceae,Naviculales,Phaeodactylum,tricornutum,100,16,18,18,Limited,1L-Flask,N:P.35,GrRt.0.4,mod-Provasoli,ug.mgC-1,70,64,159,5,2,2,3,0,2,97,6
1005,Bi2014,Jphyc,Ochrophyta,Bacillariophyceae,Naviculales,Phaeodactylum,tricornutum,100,16,18,18,Limited,1L-Flask,N:P.35,GrRt.0.6,mod-Provasoli,ug.mgC-1,70,54,137,4,1,1,3,0,2,81,4
1006,Bi2014,Jphyc,Ochrophyta,Bacillariophyceae,Naviculales,Phaeodactylum,tricornutum,100,16,18,18,Limited,1L-Flask,N:P.35,GrRt.0.8,mod-Provasoli,ug.mgC-1,69,60,148,5,2,3,3,0,1,86,6
1007,Bi2014,Jphyc,Ochrophyta,Bacillariophyceae,Naviculales,Phaeodactylum,tricornutum,100,16,18,18,Limited,1L-Flask,N:P.63,GrRt.0.2,mod-Provasoli,ug.mgC-1,86,96,134,7,2,1,11,0,1,74,4
1008,Bi2014,Jphyc,Ochrophyta,Bacillariophyceae,Naviculales,Phaeodactylum,tricornutum,100,16,18,18,Limited,1L-Flask,N:P.63,GrRt.0.4,mod-Provasoli,ug.mgC-1,62,53,161,5,3,1,6,0,2,93,5
1009,Bi2014,Jphyc,Ochrophyta,Bacillariophyceae,Naviculales,Phaeodactylum,tricornutum,100,16,18,18,Limited,1L-Flask,N:P.63,GrRt.0.6,mod-Provasoli,ug.mgC-1,55,49,174,5,3,1,6,0,1,102,7
1010,Bi2014,Jphyc,Ochrophyta,Bacillariophyceae,Naviculales,Phaeodactylum,tricornutum,100,16,18,18,Limited,1L-Flask,N:P.63,GrRt.0.8,mod-Provasoli,ug.mgC-1,67,46,164,7,2,6,3,0,2,98,6
1011,Chen2011,L&O,Ochrophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosira,oceanica,120,14,17,34,Limited,NA,Low Fe,,mod-f/2,ug.mgC-1,35.7,17.4,72.4,8.8,0.5,5.5,13.2,0,0.2,32,11.8
1012,Chen2011,L&O,Ochrophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosira,oceanica,120,14,17,34,Replete,NA,High Fe,,mod-f/2,ug.mgC-1,57.5,31.9,87.1,1.1,0.7,0.7,29.1,0,0.2,45.9,7.56
1013,Chen2011,L&O,Cryptophyta,Cryptophyceae,Pyrenomonadales,Rhodomonas,salina,120,14,17,34,Limited,NA,Low Fe,,mod-f/2,ug.mgC-1,22.5,14.7,58.1,3.3,1.2,6.3,21.3,0,0.3,12.4,13.1
1014,Chen2011,L&O,Cryptophyta,Cryptophyceae,Pyrenomonadales,Rhodomonas,salina,120,14,17,34,Replete,NA,High Fe,,mod-f/2,ug.mgC-1,29.6,15.2,99.2,6.1,1.8,18,37,0,0.9,20.7,13.3
1015,Chen2011,L&O,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysis,galbana,120,14,17,34,Limited,NA,Low Fe,,mod-f/2,ug.mgC-1,47.2,35.6,46,11,1.5,2.1,7,0.7,0,10.1,12.6
1016,Chen2011,L&O,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysis,galbana,120,14,17,34,Replete,NA,High Fe,,mod-f/2,ug.mgC-1,58.4,36.1,79.4,12,1.5,7.2,13.9,5.6,0,8.1,27
1017,Patil2007,AquaInt,Cyanobacteria,Cyanophyceae,Chroococcales,Chroococcus,sp,51,24,20,25,Replete,1.8L-Flask,,,mod-Z8,ug.mgDW-1,24,1.6,11.9,10.7,0,1,0,0,0.1,0,0
1018,Patil2007,AquaInt,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcus,sp,51,24,20,25,Replete,1.8L-Flask,,,mod-Z8,ug.mgDW-1,9.7,10.8,0,0,0,0,0,0,0,0,0
1019,Patil2007,AquaInt,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysis,galbana,51,24,20,25,Replete,1.8L-Flask,,,mod-Z8,ug.mgDW-1,20.4,17,39.9,7,0,3.8,12.5,0,0,0.8,15.8
1020,Patil2007,AquaInt,Haptophyta,Pavlovophyceae,Pavlovales,Pavlova,sp,51,24,20,25,Replete,1.8L-Flask,,,mod-Z8,ug.mgDW-1,21.3,16.5,39.8,2.1,0,1.8,4.3,0,0.4,18,13.2
1021,Patil2007,AquaInt,Ochrophyta,Bacillariophyceae,Naviculales,Phaeodactylum,tricornutum,51,24,20,25,Replete,1.8L-Flask,,,mod-Z8,ug.mgDW-1,27.6,28.1,37.2,1.5,0,0.3,3.3,0,2.2,28.4,0.2
1022,Patil2007,AquaInt,Rhodophyta,Porphyridiophyceae,Porphyridiales,Porphyridium,cruentum,51,24,20,25,Replete,1.8L-Flask,,,mod-Z8,ug.mgDW-1,6.1,0.1,14.5,2.1,0,0,0,0,6,6.1,0
1023,Patil2007,AquaInt,Cryptophyta,Cryptophyceae,Pyrenomonadales,Rhodomonas,baltica,51,24,20,25,Replete,1.8L-Flask,,,mod-Z8,ug.mgDW-1,17,4,33.7,11.7,0,12,5.1,0,0.2,4.4,0
1024,Patil2007,AquaInt,Chlorophyta,Trebouxiophyceae,Chlorellales,Oocystis,sp,51,24,20,0,Replete,1.8L-Flask,,,mod-Z8,ug.mgDW-1,4.1,5.4,16.8,6.4,0,8.1,0.7,0,0.5,1.1,0
1025,Patil2007,AquaInt,Chlorophyta,Chlorophyceae,Sphaeropleales,Pseudokirchneriella,subcapitata,51,24,20,0,Replete,1.8L-Flask,,,mod-Z8,ug.mgDW-1,18.5,33.8,21.7,5.1,0,11.4,3,0,0,0,0.1
1026,Patil2007,AquaInt,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,Tetraselmis,suecica,51,24,20,25,Replete,1.8L-Flask,,,mod-Z8,ug.mgDW-1,8,12.9,18.6,2.5,0,6.4,4.1,0,0.6,4.8,0.2
1027,Patil2007,AquaInt,Ochrophyta,Xanthophyceae,Tribonematales,Tribonema,sp,51,24,20,0,Replete,1.8L-Flask,,,mod-Z8,ug.mgDW-1,3.7,5.3,3.5,0.2,0,0,0.1,0,0,3.2,0
1028,Patil2007,AquaInt,Ochrophyta,Eustigmatophyceae,Eustigmatales,Nannochloropsis,oceanica,51,24,20,25,Replete,1.8L-Flask,,,mod-Z8,ug.mgDW-1,37.1,22.8,37.8,9.7,0,0.5,0,0,3.7,23.4,0
1029,Mourente1990,Hydrobio,Ochrophyta,Eustigmatophyceae,Eustigmatales,Nannochloropsis,salina,69,24,20,32,Replete,2L-Flask,,,mod-f/2,perDWtotLip,3.5947,4.5938,2.0497,0.1957,0,0.0103,0,0,0.2266,1.2772,0
1030,Mourente1990,Hydrobio,Ochrophyta,Eustigmatophyceae,Eustigmatales,Nannochloropsis,oculata,69,24,20,32,Replete,2L-Flask,,,mod-f/2,perDWtotLip,4.22066,3.73578,3.11866,0.15428,0,0.01102,0.01102,0,0.42978,1.96156,0
1031,Mourente1990,Hydrobio,Ochrophyta,Eustigmatophyceae,Eustigmatales,Nannochloropsis,gaditana,69,24,20,32,Replete,2L-Flask,,,mod-f/2,perDWtotLip,4.15638,7.42671,4.28526,0.11277,0,0.03222,0.01611,0,0.30609,2.77092,0.04833
1032,Mourente1990,Hydrobio,Ochrophyta,Eustigmatophyceae,Eustigmatales,Nannochloropsis,sp,69,24,20,32,Replete,2L-Flask,,,mod-f/2,perDWtotLip,6.2424,6.3036,2.7387,0.1071,0,0.0153,0,0,0.3825,1.8513,0
1033,Mourente1990,Hydrobio,Ochrophyta,Eustigmatophyceae,Eustigmatales,Nannochloropsis,atomus,69,24,20,32,Replete,2L-Flask,,,mod-f/2,perDWtotLip,2.12895,1.30815,5.10435,1.56465,0,1.82115,0,0,0.0513,0,0.00855
1034,Mourente1990,Hydrobio,Ochrophyta,Eustigmatophyceae,Eustigmatales,Nannochloropsis,maculata,69,24,20,32,Replete,2L-Flask,,,mod-f/2,perDWtotLip,2.01292,0.71981,3.56083,1.06379,0,1.23578,0,0,0.03185,0.01274,0.00637
1035,Mourente1990,Hydrobio,Chlorophyta,Trebouxiophyceae,Chlorellales,Nannochloris,sp,69,24,20,32,Replete,2L-Flask,,,mod-f/2,perDWtotLip,2.66608,0.94716,5.3497,2.24512,0,1.34181,0,0,0,0.01754,0.06139
1036,Mourente1990,Hydrobio,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorella,autotrophica,69,24,20,32,Replete,2L-Flask,,,mod-f/2,perDWtotLip,1.265,0.902,3.2395,0.6545,0,1.3365,0,0,0.0055,0.0055,0.0055
1037,Mourente1990,Hydrobio,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorella,stigmatophora,69,24,20,32,Replete,2L-Flask,,,mod-f/2,perDWtotLip,2.12735,1.2246,4.30965,0.82425,0,1.4444,0.19625,0,0.02355,0.22765,0.0157
1038,Mourente1990,Hydrobio,Chlorophyta,Chlorophyceae,Chlamydomonadales,Dunaliella,salina,69,24,20,32,Replete,2L-Flask,,,mod-f/2,perDWtotLip,1.0218,2.69205,2.7641,0.41265,0,1.0218,0.0262,0,0,0.0131,0.0131
1039,Mourente1990,Hydrobio,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,Tetraselmis,suecica,69,24,20,32,Replete,2L-Flask,,,mod-f/2,perDWtotLip,2.772,2.21925,3.17625,0.792,0,0.58575,0.8085,0,0.0165,0.066,0.56925
1040,Mourente1990,Hydrobio,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysis,galbana,69,24,20,32,Replete,2L-Flask,,,mod-f/2,perDWtotLip,1.4985,2.63625,4.33825,0.23125,0,1.0545,0.78625,0,0.0185,0.36075,0
1041,Reitan1994,Jphyc,Ochrophyta,Bacillariophyceae,Naviculales,Phaeodactylum,tricornutum,80,24,24,32,Limited,5L-Flask,0.5-P-lim,,f/2,ug.mgDW-1,15,11.8,23.1,0.8,0,0.4,1.6,0.3,0.3,13.2,2.6
1042,Reitan1994,Jphyc,Ochrophyta,Bacillariophyceae,Naviculales,Phaeodactylum,tricornutum,80,24,24,32,Limited,5L-Flask,0.05-P-lim,,f/2,ug.mgDW-1,25.6,28.6,27.3,2,0,0.3,1.8,1.1,0.2,17.9,2
1043,Reitan1994,Jphyc,Ochrophyta,Coscinodiscophyceae,Chaetocerotales,Chaetoceros,sp,80,24,24,32,Limited,5L-Flask,0.5-P-lim,,f/2,ug.mgDW-1,14.1,11.2,21.9,0.5,0,0.1,1.4,0.3,2.7,10.1,2.7
1044,Reitan1994,Jphyc,Ochrophyta,Coscinodiscophyceae,Chaetocerotales,Chaetoceros,sp,80,24,24,32,Limited,5L-Flask,0.05-P-lim,,f/2,ug.mgDW-1,31.6,23.5,36.1,2,0,0.3,2.1,0.3,8.4,15,2.9
1045,Reitan1994,Jphyc,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysis,galbana,80,24,24,32,Limited,5L-Flask,0.5-P-lim,,f/2,ug.mgDW-1,21,18.6,39.3,6.9,0,3.6,12.4,0,0,0.7,15.7
1046,Reitan1994,Jphyc,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysis,galbana,80,24,24,32,Limited,5L-Flask,0.05-P-lim,,f/2,ug.mgDW-1,37.1,35.4,43.4,6.1,0,4.8,13.2,0,1.1,0.3,17.9
1047,Reitan1994,Jphyc,Haptophyta,Pavlovophyceae,Pavlovales,Pavlova,lutheri,80,24,24,32,Limited,5L-Flask,0.5-P-lim,,f/2,ug.mgDW-1,21.1,16.7,45.4,1.8,0,1.8,4.2,0,0.4,23.8,13
1048,Reitan1994,Jphyc,Haptophyta,Pavlovophyceae,Pavlovales,Pavlova,lutheri,80,24,24,32,Limited,5L-Flask,0.05-P-lim,,f/2,ug.mgDW-1,31,27.3,55.4,2.9,0,2.3,5,0,2.2,25.9,16.6
1049,Reitan1994,Jphyc,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,Tetraselmis,sp,80,24,24,32,Limited,5L-Flask,0.5-P-lim,,f/2,ug.mgDW-1,8.1,13.2,22,2.8,0,6.3,3.9,0,0.6,4.7,0.2
1050,Reitan1994,Jphyc,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,Tetraselmis,sp,80,24,24,32,Limited,5L-Flask,0.05-P-lim,,f/2,ug.mgDW-1,10.6,22.6,15.4,1.8,0,4.3,1.8,0,0.5,4.6,0
1051,Reitan1994,Jphyc,Chlorophyta,Trebouxiophyceae,Chlorellales,Nannochloris,atomus,80,24,24,32,Limited,5L-Flask,0.5-P-lim,,f/2,ug.mgDW-1,15.5,12.5,18.1,2,0,2.3,0.6,0,3.7,9,0.2
1052,Reitan1994,Jphyc,Chlorophyta,Trebouxiophyceae,Chlorellales,Nannochloris,atomus,80,24,24,32,Limited,5L-Flask,0.05-P-lim,,f/2,ug.mgDW-1,10.9,12.3,10,2.4,0,2.5,0.4,0,1.1,3.2,0
1053,Reitan1994,Jphyc,Dinophyta,Dinophyceae,Dinotrichales,Gymnodinium,sp,80,24,24,32,Limited,5L-Flask,0.5-P-lim,,f/2,ug.mgDW-1,12.6,6.7,48.6,1,0,2.8,8.4,2.6,2.1,9.2,21.6
1054,Reitan1994,Jphyc,Dinophyta,Dinophyceae,Dinotrichales,Gymnodinium,sp,80,24,24,32,Limited,5L-Flask,0.05-P-lim,,f/2,ug.mgDW-1,12.1,6.4,47.4,1.2,0,2.4,9,2.9,2,8.6,20.5
1055,Veloza2006,MarBio,Chlorophyta,Chlorophyceae,Chlamydomonadales,Dunaliella,tertiolecta,NA,12,19,32,Replete,1L-Flask,,,f/2,ug.mgC-1,14,10,55,1,3,29,1,0,0,0,0
1056,Veloza2006,MarBio,Cryptophyta,Cryptophyceae,Pyrenomonadales,Rhodomonas,salina,NA,12,19,32,Replete,1L-Flask,,,f/2,ug.mgC-1,76,19,135,18,1,1,42,0,1,13,14
1057,Schwenk2013,AquaEcol,Dinophyta,Dinophyceae,Dinotrichales,Gymnodinium,sp,100,16,4,6,Limited,8L-Bottle,N-,,f/2,perDWtotLip,5.87,3.03,2,0.21,0,0,0,0,0,0.18,1.61
1058,Schwenk2013,AquaEcol,Dinophyta,Dinophyceae,Peridinales,Scrippsiella,hangoei,100,16,4,6,Replete,8L-Bottle,,,f/2,perDWtotLip,3.15,0.56,3.55,0.2,0.08,0.08,0,0,0,0.15,3.04
1059,Schwenk2013,AquaEcol,Dinophyta,Dinophyceae,Peridinales,Scrippsiella,hangoei,100,16,4,6,Limited,8L-Bottle,N-,,f/2,perDWtotLip,7.653842444,3.717009646,13.48914791,2.767773312,0.199839228,0.579533762,0,0,0,0.219823151,9.712186495
1060,Schwenk2013,AquaEcol,Ochrophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosira,baltica,100,16,4,6,Replete,8L-Bottle,,,f/2,perDWtotLip,1.970649819,0.244873646,1.014476534,0,0,0,0,0,0,0.65299639,0.116606498
1061,Schwenk2013,AquaEcol,Ochrophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosira,baltica,100,16,4,6,Limited,8L-Bottle,N-,,f/2,perDWtotLip,6.741933998,14.1152878,5.682778204,0.356446662,0.152762855,0.040736761,0,0,0,3.472808903,0.356446662
1062,Schwenk2013,AquaEcol,Ochrophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonema,costatum,100,16,4,6,Replete,8L-Bottle,,,f/2,perDWtotLip,3.077251356,1.151609403,0.991139241,0,0,0,0,0,0,0.387016275,0.254864376
1063,Schwenk2013,AquaEcol,Ochrophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonema,costatum,100,16,4,6,Limited,8L-Bottle,N-,,f/2,perDWtotLip,6.348249523,5.806747295,5.945003183,0.17281986,0.046085296,0.05760662,0,0,0,2.845767027,0.829535328
1064,Schwenk2013,AquaEcol,Ochrophyta,Coscinodiscophyceae,Melosirales,Melosira,arctica,100,16,4,6,Replete,8L-Bottle,,,f/2,perDWtotLip,2.976558317,0.900382409,1.663059273,0.169483748,0,0.190669216,0,0,0,0.572007648,0.211854685
1065,Schwenk2013,AquaEcol,Ochrophyta,Coscinodiscophyceae,Melosirales,Melosira,arctica,100,16,4,6,Limited,8L-Bottle,N-,,f/2,perDWtotLip,3.916316372,8.57074115,3.212942478,0.251825221,0.026050885,0.10420354,0,0,0,1.988550885,0.199723451
1066,Schwenk2013,AquaEcol,Ochrophyta,Coscinodiscophyceae,Chaetocerotales,Chaetoceros ,wighamii,100,16,4,6,Replete,8L-Bottle,,,f/2,perDWtotLip,2.299783951,0.367623457,0.102592593,0,0,0,0,0,0,0,0
